_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget ($),Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
5371,Transit,Transportation,Puslinch,Aberfoyle GO Bus Service & Storage Facility Expansion,Complete,42410,Expanding current building," 12,900 sq. ft.-addition to include 2 new bus bays, new wash-bay and  fueling system",Wellington,Southwest,7471 McLean Rd,N1H 6H9,,0,,Yes,,,,43.460645,-80.132604
5372,Transit,Transportation,Quinte West,Transportation IT Upgrades,Planning,26-Mar,"Install IT upgrades including on-board surveillance systems, collision avoidance systems and smart card payment technology.",Improved safety and convenience of the transit system.,Hastings,East,,,,258750,Yes,Yes,Yes,,,44.1790783,-77.5853307
5373,Transit,Transportation,Richmond Hill,"York Region Transit/VIVA Operations, Maintenance and Storage Facility",Complete,42216,"481,679 square-foot facility includes energy-efficient and environmentally-friendly features and will be used to maintain and store up to 196 York Region Transit/Viva transit vehicles",transit vehicle storage,York,Central,,,York Viva Bus Rapid Transit (BRT),135000000,Yes,Yes,Yes,,,43.87012,-79.382745
5374,Transit,Transportation,Richmond Hill,Gormley GO Station,Complete,42735,Construction of a new GO station,"More than 800 parking spaces, heated shelters, a bus loop and a dedicated kiss and ride area",York,Central,1650 Stouffville Rd,,,0,,,,,,43.9409,-79.398
5375,Transit,Transportation,Sarnia,Transit Maintenance Equipment Upgrades,Planning,2025,"Purchase public transit maintenance assets, including a new bus wash system and two new hoists.","Maximize optimal condition of the fleet, allowing passengers to experience a safe and high quality ride.",Lambton,Southwest,,,,1180449,Yes,Yes,Yes,,,42.9577,-82.372057
5376,Transit,Transportation,Sarnia,Fleet Replacement and Expansion,Planning,2025,Purchase 6 new buses and one service vehicle.,Improved safety for passengers and increased capacity and quality of the public transit system.,Lambton,Southwest,,,,4206742,Yes,Yes,Yes,,,42.9577,-82.372057
5377,Transit,Transportation,Sarnia,Transit Stop Improvements,Planning,25-Sep,Installation of 100 new concrete bus pads and the replacement of 32 transit shelters with solar-powered shelters.,"This will improve the accessibility of the bus stops throughout the public transit system, while improving the customer experience",Lambton,Southwest,,,,670500,Yes,Yes,Yes,,,,
5378,Transit,Transportation,Sarnia,Terminal Upgrades,Under construction,25-Sep,Renovation of one bus terminals.,Improved quality and accessibility of the public transit system.,Lambton,Southwest,,,,2997500,Yes,Yes,Yes,,,42.977733,-82.367316
5379,Transit,Transportation,Sarnia,Active Transportation,Under construction,27-Mar,"Build new multi-use trails, sidewalks, bike lanes, pedestrian crossovers, and install new traffic signals.","Increased safety for pedestrians and increased capacity and quality of, and access to, the public transit system.",Lambton,Southwest,,,,3515000,Yes,Yes,Yes,,,42.960445,-82.36455
5380,Transit,Transportation,Sarnia,Accessibility Improvement,Under construction,25-Dec,Improvements to sidewalks and intersections directly connected to the city’s transit system.,Improved safety and accessibility to public transit.,Lambton,Southwest,,,,775000,Yes,Yes,Yes,,,42.960445,-82.36455
5381,Transit,Transportation,Sarnia,Maintenance and Traffic Technology,Planning,2025,Install new maintenance management and traffic communication hardware and software.,Improved system efficiencies and passenger experience.,Lambton,Southwest,,,,652500,Yes,Yes,Yes,,,,
5382,Transit,Transportation,Sarnia,Transit Vehicle Priority Technology,Under construction,27-Mar,Install vehicle prioritization technology on traffic signals and transit vehicles.,Improved quality and efficiency of the transit system.,Lambton,Southwest,,,,800000,Yes,Yes,Yes,,,,
5383,Transit,Transportation,Sault Ste. Marie,Bus Purchase,Complete,24-Dec,"Purchase nine 40-foot buses, five 35-foot buses, five para-buses and three community buses.","Improve, and continue to deliver transportation services to the community. ",Algoma,Northeast,,,,9175000,Yes,Yes,Yes,,,,
5384,Transit,Transportation,Sault Ste. Marie,Bus Technology Improvements,Planning,2024,Replace the existing automatic vehicle location system fare boxes on all 39 passenger buses. ,More accurate ridership reports and a more reliable transit system.,Algoma,Northeast,,,,1500000,Yes,Yes,Yes,,,,
5385,Transit,Transportation,Sault Ste. Marie,Replacement of Transit Supervisor Vehicles,Complete,22-Feb,Replace 2 transit vehicles that are utilized by supervisors and mechanics.,Improved response to breakdowns and emergencies. ,Algoma,Northeast,,,,100000,Yes,Yes,Yes,,,,
5386,Transit,Transportation,Sault Ste. Marie,Bus Shelters Replacement,Complete,24-Dec,Replace up to 25 new bus shelters.,"Improved quality, safety and accessibility of the transit system.",Algoma,Northeast,,,,250000,Yes,Yes,Yes,,,,
5387,Transit,Transportation,Sault Ste. Marie,Northern Transfer Point,Complete,22-May,Construct a new bus station in northern Sault Ste. Marie.,"Improved quality, safety and accessibility of the transit system.",Algoma,Northeast,,,,500000,Yes,Yes,Yes,,,46.5333,-84.313
5388,Transit,Transportation,Sault Ste. Marie,Planning/Design for the Relocation of the Downtown Terminal,Complete,22-Jun,Planning for the relocation of the bus terminal to the downtown core. ,Improved passenger safety and convenience of the public transit service. ,Algoma,Northeast,,,,250049,Yes,Yes,Yes,,,,
5389,Transit,Transportation,Sault Ste. Marie,Transit Facility and Equipment Upgrades,Planning,28-Mar,"The project consists of improvements to a main transit hub in Sault Ste. Marie, Ontario. ",Improved capacity of public transit infrastructureImproved quality and/or safety of existing and future public transit ,Algoma,Northeast,,,,2702000,Yes,Yes,Yes,,,46.506543,-84.334111
5390,Transit,Transportation,Sault Ste. Marie,Purchase of Rolling Stock Assets,Planning,27-Dec,"The project consists of rolling stock purchases to improve the capacity of the fleet in Sault Ste. Marie, Ontario. ",Improved capacity of public transit infrastructure,Algoma,Northeast,,,,2489900,Yes,Yes,Yes,,,46.506543,-84.334111
5391,Transit,Transportation,Sault Ste. Marie,Electrification of Transit System,Planning,28-Mar,"The project will include a professional analysis of the current infrastructure (engineering design), the purchase of two 40-foot battery electric transit buses, and the purchase and installation of one charging station.",Improvedcapacity ofpublic transitinfrastructure.,Algoma,Northeast,,,,2588755,Yes,Yes,Yes,,,46.506543,-84.334111
5392,Transit,Transportation,St. Catharines,Conventional Buses,Complete,22-Dec,Replace eleven 12-metres buses. ,Improved service reliability.,Niagara,Central,,,,7586000,Yes,Yes,Yes,,,,
5393,Transit,Transportation,St. Catharines,Conventional Bus Fleet Expansion,Complete,22-Dec,Purchase of ten 12-metre buses,Increased service capacity.,Niagara,Central,,,,6895000,Yes,Yes,Yes,,,,
5394,Transit,Transportation,St. Catharines,Replacement of Paratransit Vehicles,Complete,22-Dec,Replace four Paratransit buses and one Paravan,Reduced maintenance costs and increased system performance.,Niagara,Central,,,,1008000,Yes,Yes,Yes,,,,
5395,Transit,Transportation,St. Catharines,Improvements to Bus Stops and Shelters,Planning,26-Jun,"Renovation of 100 bus stop shelters including new scheduling information signage, and seating.. ",Improved system efficiencies and passenger experience.,Niagara,Central,,,,2100000,Yes,Yes,Yes,,,,
5396,Transit,Transportation,St. Catharines,Technology Upgrade,Planning,2025,"Install a new radio system and video surveillance system on 144 vehicles and at other locations such as terminal hubs, transportation offices, and supervisor, maintenance, and shuttle vehicles. ",Improved system efficiencies and passenger experience.,Niagara,Central,,,,2572500,Yes,Yes,Yes,,,,
5397,Transit,Transportation,St. Catharines,Replacement of Vehicle Hoists,Planning,2025,Purchase permanent and portable hoists for a bus maintenance facility.,"Improved bus maintenance and better, more reliable service.",Niagara,Central,,,,2005500,Yes,Yes,Yes,,,,
5398,Transit,Transportation,St. Catharines,Downtown Terminal Renovations,Complete,22-Dec,Renovate the downtown public transit terminal.,"Improved facilities for transit  workforce, as well as better capacity and quality service for passengers.",Niagara,Central,,,,561000,Yes,Yes,Yes,,,,
5399,Transit,Transportation,St. Catharines,Facility Expansion,Under construction,28-Mar,Expand the existing maintenance and bus storage facility to accommodate the growing transit system.,Additional room for future regional transit headquarters as a fully-integrated transit operations for Niagara.,Niagara,Central,,,,9832500,Yes,Yes,Yes,,,43.1531,-79.2761
5400,Transit,Transportation,St. Catharines,New Fare Payment Technology,Planning,28-Mar,Introduce a new contactless farebox technology system on the 89-vehicle bus fleet. ,Better integration with the regional fare system enabling riders to use one method of payment to access all of the transit systems across the Niagara Region.,Niagara,Central,,,,3990000,Yes,Yes,Yes,,,,
5401,Transit,Transportation,St. Catharines,Replacement of Service Vehicles,Complete,22-Dec,Replace 11  old service vehicles.,Improved on-road maintenance and more efficient transit services.,Niagara,Central,,,,440000,Yes,Yes,Yes,,,,
5402,Transit,Transportation,St. Thomas,Transit System Improvements,Planning,29-Mar,"Purchase 6 gas and 8 new, zero-emission buses to replacement and expand exisiting fleet, along with new charging stations and introduce solar power generation retrofits, new fare technology and traffic signal prioritization.",Improved customer experience of the public transit system.,Elgin,Southwest,,,,5536820,Yes,Yes,Yes,Yes,,42.77865,-81.190334
5403,Transit,Transportation,Stratford,Conventional Bus Purchase,Complete,21-Feb,Purchase one additional bus for use in the Stratford transit fleet.,Increased capacity of the Stratford transit system by increasing the number of vehicles in the fleet.,Perth,Southwest,,,,570001,Yes,Yes,Yes,,,43.37,-80.9822
5404,Transit,Transportation,Stratford,On Demand Transit Pilot Project,Complete,20-Jul,"Purchase an ""on demand"" electronic system for a pilot project to be introduced for Sunday service.",Increased ridership and better customer experience.,Perth,Southwest,,,,50001,Yes,Yes,Yes,,,43.37,-80.9822
5405,Transit,Transportation,Stratford,Replacement Buses,Complete,21-Feb,Purchase two 40-foot conventional diesel powered buses to replace aging vehicles in Stratford’s transit fleet.,Improved transit reliability and reduced maintenance costs.,Perth,Southwest,,,,1140002,Yes,Yes,Yes,,,43.37,-80.9822
5406,Transit,Transportation,Stratford,Mobility Bus Replacement,Complete,21-Mar,"Purchase a 24-foot, gasoline-powered, 10-passenger mobility bus to replace an aging vehicle in Stratford’s specialized transit fleet.","Improved reliability and accessibility, and reduced maintenance and fuel costs.",Perth,Southwest,,,,100001,Yes,Yes,Yes,,,43.37,-80.9822
5407,Transit,Transportation,Stratford,Accessible Bus Stops,Complete,21-Feb,Install 8 accessible transit stops with shelters.,Improved quality of the transit system.,Perth,Southwest,,,,132037,Yes,Yes,Yes,,,43.37,-80.9822
5408,Transit,Transportation,Stratford,Bus Replacement,Complete,22-Mar,Purchase two 40-foot conventional diesel powered buses to replace aging vehicles in Stratford’s transit fleet.,"Improved reliability and accessibility, and reduced maintenance and fuel costs.",Perth,Southwest,,,,1140002,Yes,Yes,Yes,,,,
5409,Transit,Transportation,Stratford,Mobility Bus Replacement,Complete,23-Jan,"Purchase one 24-foot, gasoline-powered, 10-passenger mobility bus to replace an aging vehicle in Stratford’s specialized transit fleet.","Improved reliability and accessibility, and reduced maintenance and fuel costs.",Perth,Southwest,,,,100001,Yes,Yes,Yes,,,,
5410,Transit,Transportation,Stratford, Intelligent Transportation Systems Upgrade,Complete,21-Feb,Install upgraded GPS equipment to include an automated voice and signage system.,Enabling bus operators and transit users to track vehicle locations using real time arrival smartphone application. ,Perth,Southwest,,,,200001,Yes,Yes,Yes,,,,
5411,Transit,Transportation,Stratford,Fare Box System Replacement,Complete,21-Feb,Replace the current transit fare box system with an updated version.,Improved data collection  about ridership and revenue which will be used to improve service delivery.,Perth,Southwest,,,,175000,Yes,Yes,Yes,,,,
5412,Transit,Transportation,Stratford,Accessible Stops with Shelters,Complete,21-Oct,Construct eight new accessible bus stops with shelters.,Improved transit user experience and convenience. ,Perth,Southwest,,,,139834,Yes,Yes,Yes,,,,
5413,Transit,Transportation,Stratford,Replacement of Conventional Bus,Complete,21-Feb,"Procurement of one (1) 40-ft diesel, low-floor conventional bus to replace existing vehicle which has reached the end of its useful life.",Improved transit reliability and reduced maintenance costs.,Perth,Southwest,,,,570001,Yes,Yes,Yes,,,43.37,-80.9822
5414,Transit,Transportation,Temiskaming Shores,Transit Upgrades and Fleet Replacement,Under construction,27-Oct,"Project includes replacement of 7 conventional buses, major bus repairs, replacement of 6 bus shelters and installation of the Presto payment system.",Improved capacity of public transit infrastructure and improved quality and/or safety of existing and future public transit,Timiskaming,Northeast,,,,3121675,Yes,Yes,Yes,,,47.445344,-79.629556
5415,Transit,Transportation,Thunder Bay,Conventional and Specialized Vehicle Replacement,Complete,23-Jul,Purchase 4 diesel transit buses and 12 diesel paratransit  buses to replace existing buses that have reached the end of their asset life.,Reduced service disruptions and maintenance costs while providing users with a smoother and more reliable transit experience.,Thunder Bay,Northwest,,,,4914000,Yes,Yes,Yes,,,,
5416,Transit,Transportation,Thunder Bay,Specialized Fleet Expansion,Complete,21-Dec,Purchase 2 specialized service buses.,Improved capacity and access to specialized transit services in the City of Thunder Bay.,Thunder Bay,Northwest,,,,394346,Yes,Yes,Yes,,,,
5417,Transit,Transportation,Thunder Bay,Transit Hub Improvements,Planning,Mar-33,Construct one new transfer hub and improve infrastructure at three existing hubs. ,Improved passenger accessibility and overall quality of the public transit system.,Thunder Bay,Northwest,,,,8190000,Yes,Yes,Yes,,,48.380895,-89.247682
5418,Transit,Transportation,Thunder Bay,Vehicle Refurbishment,Complete,22-Oct,"Replace several interior components on several buses, including engines, transmissions, and seating. ","Improved capacity, quality and safety of existing and future transit systems.",Thunder Bay,Northwest,,,,1086750,Yes,Yes,Yes,,,48.416701,-89.236474
5419,Transit,Transportation,Thunder Bay,Transit Facility Improvements,Complete,24-Jan,"Rehabilitating the public transit garage will include replacements of overheard doors, a section of the roof and other components. The replacements will decrease operating costs, provide a safer work environment and extend the life of the garage.",Rehabilitating the transit garage including the replacement of overhead doors and the replacement of a section of the roof. This will reduce operating costs and ensures the extension of useful life of the asset. ,Thunder Bay,Northwest,,,,702240,Yes,Yes,Yes,,,48.416701,-89.236474
5420,Transit,Transportation,Thunder Bay,Safety Equipment,Planning,25-Oct,Project includes the installation of bus driver shields in compartments of 48 transit buses,Improved safety and prevent passenger injuries.,Thunder Bay,Northwest,,,,1062600,Yes,Yes,Yes,,,48.416701,-89.236474
5421,Transit,Transportation,Thunder Bay,New Pedestrian Crossovers,Under construction,26-Nov,Construct 23 new pedestrian crossovers in various high traffic areas. ,Improved service quality and safety for transit users.,Thunder Bay,Northwest,,,,2186250,Yes,Yes,Yes,,,48.3809,-89.2477
5422,Transit,Transportation,Thunder Bay,Mobility System Hardware,Complete,22-Dec,Replace CCTV and intelligent transportation system equipment in 48 conventional and 25 specialized buses.,Improved service quality and safety for transit users.,Thunder Bay,Northwest,,,,483000,Yes,Yes,Yes,,,48.416701,-89.236474
5423,Transit,Transportation,Thunder Bay,On-demand Trip Management Software,Planning,25-Jun,"Introduce new on-demand/shared ride electronic software features that includes booking, payment and notifications through a web portal and mobile app.",Improved accessibility and convenience for transit users. ,Thunder Bay,Northwest,,,,315000,Yes,Yes,Yes,,,48.416701,-89.236474
5424,Transit,Transportation,Thunder Bay,Pedestrian Crossovers,Complete,22-Dec,Construct 23 pedestrian crossovers in high traffic areas throughout Thunder Bay. ,"Improved accessibility, safety and overall quality of the public transit system.",Thunder Bay,Northwest,,,,1380500,Yes,Yes,Yes,,,48.3809,-89.2477
5425,Transit,Transportation,Thunder Bay,Transit Bus Stop Improvements,Under construction,Mar-33,The purchase of 27 new bus shelters and installation of 133 new mobility hard surface pads. ,Improved passenger experience by rehabilitating sidewalk connections and waiting areas at bus stops.,Thunder Bay,Northwest,,,,1934100,Yes,Yes,Yes,,,48.380895,-89.247682
5426,Transit,Transportation,Thunder Bay,Transit Fleet Maintenance Equipment,Complete,22-Dec,Replace and update old transit fleet maintenance vehicles and equipment.,Safer working conditions for employees and improved safety and support for transit users.,Thunder Bay,Northwest,,,,278250,Yes,Yes,Yes,,,48.416701,-89.236474
5427,Transit,Transportation,Thunder Bay,Construction of New Pedestrian Facilities,Under construction,26-Dec,Construct new sidewalks and multi-use trails where gaps exist to improve access to transit stops. Approximately 9.6 km of new sidewalks and trail extensions including one bridge river crossing.,Improved safety and prevent passenger injuries.,Thunder Bay,Northwest,,,,5258880,Yes,Yes,Yes,,,,
5428,Transit,Transportation,Thunder Bay,Transit Facility Improvements,Under construction,26-Aug,"Replacement of a section of roof and repairs to others, the replacement of the diesel exhaust and makeup air system, replacement of the lubrication lift and repairs/replacement of asphalt /concrete approach aprons into the bus storage.",Extends the useful life of the asset and assists in the seamless delivery of Transit Services to the public of Thunder Bay.,Thunder Bay,Northwest,,,,2196000,Yes,Yes,Yes,,,48.416701,-89.236474
5429,Transit,Transportation,Thunder Bay,Replacement of Controller Vehicles,Complete,24-Mar,Replace two aging gas engine Controller Trucks with fully electric zero emissions pick up trucks.,Two on road patrol vehicles respond to transit service and customer issues.,Thunder Bay,Northwest,,,,207000,Yes,Yes,Yes,,,,
5430,Transit,Transportation,Thunder Bay,Conventional  Bus refurbishment.,Planning,27-Sep,"Replacement of 15 engines, 35 driver seats, and 15 transmissions.",Reduction in green house gas emissions and increase fuel efficiency achieved by taking old engines and old engine technology out of service.,Thunder Bay,Northwest,,,,1532950,Yes,Yes,Yes,,,,
5431,Transit,Transportation,Thunder Bay,Conventional Bus Refurbishment,Planning,Oct-33,"Scheduled replacement of 24 engines and transmissions, in conventional transit buses. Scheduled replacement of the 72 drivers seats in conventional transit buses.",Improved capacity of public transit infrastructure,Thunder Bay,Northwest,,,,2406351,Yes,Yes,Yes,,,48.416701,-89.236474
5432,Transit,Transportation,Thunder Bay,Bus Shelter and Stop Improvements,Planning,Oct-33,"Enhance access to the transit network and improve the user's experience at bus stops by adding hard surface mobility pads, accessible shelters, improving sidewalk connections and improved signage for ease of use.",Improve quality and safety of existing and future transit system.,Thunder Bay,Northwest,,,,765345,Yes,Yes,Yes,,,48.380895,-89.247682
5433,Transit,Transportation,Thunder Bay,New Secondary Access to Maintenance Facility and Upgrades,Planning,25-Aug,"Build 1 driveway to connect maintenance facility to High street. Creation of 1 new on-street bus bay, which includes 1 new accessible bus shelter, installed on 1 new concrete pad.",Improve quality and safety of existing and future transit system.,Thunder Bay,Northwest,,,,200000,Yes,Yes,Yes,,,48.416879,-89.238006
5434,Transit,Transportation,Thunder Bay,Signalized Bus Priority,Planning,26-Dec,The installation of a priority signal program facilitated by an advanced traffic management software at approximately 90 intersections.,Improve quality and safety of existing and future transit system.,Thunder Bay,Northwest,,,,525000,Yes,Yes,Yes,,,48.380895,-89.247682
5435,Transit,Transportation,Thunder Bay,Construction of New Trails and Foot Bridges,Under construction,30-Dec,Construct new multi-use trails and foot bridges where gaps exist to improve access to transit stops,Improve quality and safety of existing and future transit system.,Thunder Bay,Northwest,,,,6380000,Yes,Yes,Yes,,,48.3809,-89.2477
5436,Transit,Transportation,Timmins,Accessible Paratransit Mobility Buses,Complete,21-Oct,The purchase of one specialized transit vehicle to replace existing vehicles in the City of Timmins paratransit serivce that have reached the end of their useful life. ,"This project will improve the capacity, quality and safety of the specialized transit services in the City of Timmins.",Cochrane,Northeast,,,,160000,Yes,Yes,Yes,,,48.458878,-81.328874
5437,Transit,Transportation,Timmins,Replacement Bus,Complete,21-May,Purchase a newer model replacement conventional bus.  ,Improved access to and quality of the transit system.,Cochrane,Northeast,,,,634736,Yes,Yes,Yes,,,48.458878,-81.328874
5438,Transit,Transportation,Timmins,Arrivals and Departure Display Panels,Complete,21-Jun,Install two live display panels in the main public transit terminal station to provide customers with information on inbound and outbound buses. ,Improved the customer experience. ,Cochrane,Northeast,,,,44000,Yes,Yes,Yes,,,48.484449,-81.209721
5439,Transit,Transportation,Timmins,Transit Terminal Renovations,Complete,24-Mar,"Add fully accessible washrooms, modernize the building and ensure the amenities are barrier free for all transit users.",Improved accessibility of the transit terminal.,Cochrane,Northeast,,,,1375000,Yes,Yes,Yes,,,48.474841,-81.326832
5440,Transit,Transportation,Toronto,GO Expansion,Under construction,To Be Determined,"Expanding service and electrifying core segments of the rail network, including the Union-Pearson (UP) Express","Expanded two-way, all-day service every 15 minutes over core segments of the GO Transit rail network.",Toronto,Central,,,GO Regional Rail Projects,24352000000,,,,,https://www.metrolinx.com/en/projects-and-programs/go-expansion,,
5441,Transit,Transportation,Toronto,Pioneer Village Stop,Complete,43086,New Toronto-York Spadina Subway Extension station,8.6 kilometre extension from Sheppard West (formerly Downsview) station northwest through York University and north to the Vaughan Metropolitan Centre,Toronto,Central,,,Toronto-York Spadina Subway extention,0,,,,,,43.777694,-79.511061
5442,Transit,Transportation,Toronto,York University Stop,Complete,43086,New Toronto-York Spadina Subway Extension station,8.6 kilometre extension from Sheppard West (formerly Downsview) station northwest through York University and north to the Vaughan Metropolitan Centre,Toronto,Central,,,Toronto-York Spadina Subway extension,0,,Yes,,,,43.774069,-79.499602
5443,Transit,Transportation,Toronto,Bloor GO Station Pedestrian Walkway and Kiss and Ride,Complete,42428,,,Toronto,Central,1456 Bloor St W,,,0,,,,,,43.656928,-79.452381
5444,Transit,Transportation,Toronto,Eglinton Crosstown Light Rail Transit (LRT),Under construction,To Be Determined,"19 kilometres of light rail transit, with 25 stations and stops along the dedicated route from Mount Dennis to Kennedy Station. ","The Crosstown line will run underground for more than 10 kilometres, from Keele Street to Laird Avenue, then at surface to Kennedy Station. The service will link to 54 local bus routes, three TTC subway stations and GO Transit. Getting around town will be up to 60% faster.",Toronto,Central,,,Eglinton Crosstown LRT,12639000000,,,,,http://www.metrolinx.com/en/greaterregion/projects/crosstown.aspx,,
5445,Transit,Transportation,Toronto,Eglinton GO Station Improvements,Complete,To Be Determined,,"2 new pedestrian tunnels with elevator connections and a larger, more accessible station building",Toronto,Central,2995 Eglinton Ave E,M1J 2E1,,0,,Yes,,,,43.740293,-79.231183
5446,Transit,Transportation,Toronto,Finch West Light Rail Transit (LRT) ,Under construction,To Be Determined,"New light rail transit with 18 stops across 10.3 kilometres of rail running along Finch Ave W from Keele St to Highway 27, and south to Humber College North Campus",The Finch West LRT is an 11-kilometre light rail transit line that will run along the surface of Finch Avenue from the new Finch West Subway Station on the Toronto-York Spadina Subway Extension at Keele Street to Humber College.,Toronto,Central,,,Finch West Light Rail Transit (LRT) ,3530000000,,,,,https://www.metrolinx.com/en/greaterregion/projects/finchwest-lrt.aspx,,
5447,Transit,Transportation,Toronto,Caledonia Station,Planning,To Be Determined,GO Expansion - Early Works,"New accessible station location on Eglinton Avenue West and between Blackthorne Avenue and Croham Road, approximately 200 metres west of Caledonia road and immediately west of the GO Transit Barrie Corridor; will connect with Crosstown",Toronto,Central,Eglinton Avenue between Blackthorne Avenue and Croham Road,M6M 1S7,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/barrie-line-go-expansion/studies/caledonia-go-station-tpap,43.692326,-79.46512
5448,Transit,Transportation,Toronto,Toronto-York Spadina Subway Extension,Complete,43086,Extending subway service northwest to Vaughan ,8.6 kilometre extension from Sheppard West (formerly Downsview) station northwest through York University and north to the Vaughan Metropolitan Centre,Toronto,Central,,,Toronto-York Spadina Subway extension,3184000000,Yes,Yes,Yes,,http://www.ttc.ca/Spadina?index.jsp,,
5449,Transit,Transportation,Toronto,Union Pearson Express,Complete,42161,New rail service connecting Union Station in downtown Toronto with Pearson International Airport,"25 kilometres of rail service, construction included 3.0 kilometres of rail from the Kitchener GO line to Pearson Airport and a new passenger station at Terminal 1.",Toronto,Central,,,Union Pearson Express,456000000,,Yes,,,http://www.infrastructureontario.ca/Union-Pearson-Express-Line/,,
5450,Transit,Transportation,Toronto,Union Station Revitalization (Bay Concourse),Complete,21-Jul,GO Expansion - Early Works,"Expanding concourse space, constructing a new PATH connection, a second subway platform and a new glass train shed. Results in triple the interior (concourse) space, better passenger circulation and room for ridership growth",Toronto,Central,65 Front St W,M5J 1E6,,0,,,,,,43.645187,-79.38057
5451,Transit,Transportation,Toronto,Weston GO Station Parking Expansion,Complete,42369,Expanding existing lot,Added new parking spots,Toronto,Central,1865 Weston Rd,M9N 1V9,GO Regional Rail Project ,0,,,,,,43.70026,-79.513473
5452,Transit,Transportation,Toronto,Union Station,Complete,42161,UP Express Station,"Located within interior Skywalk walkway at Union Station with connections to TTC Subway, streetcar lines and GO Transit",Toronto,Central,65 Front St W,M5J 1E6,,0,,,,,,43.645187,-79.380657
5453,Transit,Transportation,Toronto,Bloor  Station,Complete,42161,UP Express Station,Located near Dundas West TTC Subway Station at the Bloor GO station. ,Toronto,Central,,,,0,,,,,,43.656939,-79.449833
5454,Transit,Transportation,Toronto,Weston  Station,Complete,42161,UP Express Station,Located in the North-West end of Toronto near Humber River at the Weston GO Station.,Toronto,Central,,,,0,,,,,,43.701458,-79.515636
5455,Transit,Transportation,Toronto,York University GO Station,Complete,To Be Determined,Existing station on the Barrie Line,,Toronto,Central,,,,0,,,,,,43.780001,-79.482386
5456,Transit,Transportation,Toronto,Union Station,Complete,To Be Determined,Existing station on the Barrie Line,,Toronto,Central,65 Front St W,M5J 1E6,,0,,,,,,43.645187,-79.380657
5457,Transit,Transportation,Toronto,Kennedy Station - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT station along the 19 kilometre route ,"New station at intersection of Eglinton Avenue East and Transway Crescent with the main, accessible entrance at Eglinton Avenue East and Transway Crescent; will connect to several GO and TTC lines",Toronto,Central,Eglinton Ave E / Transway Cres,M1K 5M5,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.73305,-79.264635
5458,Transit,Transportation,Toronto,Ionview Stop - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT stop along the 19 kilometre route ,"New, accessible surface stop at intersection of Eglinton Avenue East and Ionview Road",Toronto,Central,Eglinton Ave E / Ionview Rd,M1K 2P3,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.731503,-79.271143
5459,Transit,Transportation,Toronto,Birchmount Stop - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT stop along the 19 kilometres route ,Accessible stop likely to be a parallel side platform located on the east side of the intersection of Eglinton Avenue East and Birchmount Road,Toronto,Central,Eglinton Ave E / Birchmount Rd,M1K 2M2,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.729995,-79.2778
5460,Transit,Transportation,Toronto,Golden Mile Stop - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT stop along the 19 kilometres route ,"New, accessible surface stop at intersection of Eglinton Avenue East and Warden Avenue",Toronto,Central,Eglinton Ave E / Warden Ave,M1L 2M5,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.727821,-79.287628
5461,Transit,Transportation,Toronto,Hakimi Lebovic Stop - ECLRT,Under construction,To Be Determined,New Eglinton Crosstown LRT stop along the 19 kilometres route ,"New, accessible surface stop at intersection of Eglinton Avenue East and Lebovic Avenue",Toronto,Central,Eglinton Ave E / Lebovic Ave,M1L 4P4,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.726979,-79.291453
5462,Transit,Transportation,Toronto,Pharmacy Stop - ECLRT ,Under construction,To Be Determined,New Eglinton Crosstown LRT stop along the 19 kilometres route ,New surface stop located on the east side of the intersection of Eglinton Avenue East and Pharmacy Avenue,Toronto,Central,Eglinton Ave E / Pharmacy Ave,M1L 2L7,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.725623,-79.297541
5463,Transit,Transportation,Toronto,O'Connor Stop - ECLRT ,Under construction,To Be Determined,New Eglinton Crosstown LRT stop along the 19 kilometres route ,New surface stop along Eglinton Avenue East between Eglinton Square and Victoria Park Avenue.,Toronto,Central,Eglinton Ave E / Eglinton Sq / Victoria Park Ave,,Eglinton Crosstown LRT,0,,,,,https://www.metrolinx.com/en/projects-and-programs/eglinton-crosstown-lrt/what-were-building,43.724824,-79.301548
